X,date,count,event,semester,type,tag75,tag69,tag66,substitute_time,datetime,posix,weekday,year,semester_week,pred
1746,2017-03-12,260,Spring Break,Spring,Dinner, of gravy; mashed roast breast roasted, of mashed roast gravy; breast roasted, roasted of new butter; potatoes roast,18:00:00,2017-03-12 18:00:00,2017-03-12 18:00:00,Sunday,2017,8,176.6062715914445
1747,2017-03-13,250,Spring Break,Spring,Lunch, garlic herb steamed and chicken broccoli, chicken herb and broccoli steamed garlic, chicken herb and broccoli steamed garlic,13:00:00,2017-03-13 13:00:00,2017-03-13 13:00:00,Monday,2017,8,262.80022107199767
1748,2017-03-13,256,Spring Break,Spring,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2017-03-13 18:00:00,2017-03-13 18:00:00,Monday,2017,8,495.5562522638695
1749,2017-03-14,232,Spring Break,Spring,Lunch, grilled sandwich; basil portabella aioli mozz chicken w/fresh, grilled sandwich; mozz portabella w/fresh chicken aioli basil, grilled sandwich; mozz portabella w/fresh chicken aioli basil,13:00:00,2017-03-14 13:00:00,2017-03-14 13:00:00,Tuesday,2017,8,268.16263237073036
1750,2017-03-14,255,Spring Break,Spring,Dinner, cous roasted shrimp vegetables; honey and chicken; harissa casablanca chraime; tfaya, cous roasted harissa chicken; and honey, cous roasted harissa chicken; and honey,18:00:00,2017-03-14 18:00:00,2017-03-14 18:00:00,Tuesday,2017,8,386.79255025816923
1751,2017-03-15,260,Spring Break,Spring,Lunch, sandwich; charlie's steak chicken seeded steakhouse, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2017-03-15 13:00:00,2017-03-15 13:00:00,Wednesday,2017,8,371.2158057750057
1752,2017-03-15,185,Spring Break,Spring,Dinner, steamed short kalbi fried chicken; breast teriyaki ribs; beef of, steamed short breast of fried ribs; kalbi beef chicken; teriyaki, steamed short breast of fried ribs; kalbi beef chicken; teriyaki,18:00:00,2017-03-15 18:00:00,2017-03-15 18:00:00,Wednesday,2017,8,411.92264704304864
1753,2017-03-16,231,Spring Break,Spring,Lunch, southwestern cole sweet water potato roll; chicken;, pulled chicken; sweet potato pork; roll; water, pulled potato sweet chicken; water roll;,13:00:00,2017-03-16 13:00:00,2017-03-16 13:00:00,Thursday,2017,8,321.21957467751156
1754,2017-03-16,259,Spring Break,Spring,Dinner, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,18:00:00,2017-03-16 18:00:00,2017-03-16 18:00:00,Thursday,2017,8,429.9961296139903
1755,2017-03-17,220,Spring Break,Spring,Lunch, grilled and vermont tomato; cheddar cheese;, grilled and cheese; tomato; vermont cheddar, grilled and cheese; tomato; vermont cheddar,13:00:00,2017-03-17 13:00:00,2017-03-17 13:00:00,Friday,2017,8,211.60814294409505
1756,2017-03-17,249,Spring Break,Spring,Dinner, roasted relish; mediterranean olive steak; flat iron seared salmon; grilled potatoes rosemary, roasted rosemary flat steamed snap steak; iron sugar, roasted steamed with broccoli rosemary red mashed,18:00:00,2017-03-17 18:00:00,2017-03-17 18:00:00,Friday,2017,8,45.61640495591399
1757,2017-03-18,356,Spring Break,Spring,Lunch, sandwich; bun; waffle hamburger fries reuben buffalo chicken, sandwich; hamburger bun; waffle chicken buffalo fries reuben, free cage egg; scrambled bacon; boiled hard,13:00:00,2017-03-18 13:00:00,2017-03-18 13:00:00,Saturday,2017,8,246.88811764196632
1758,2017-03-18,398,Spring Break,Spring,Dinner, broccoli steamed spaghetti; marinara sauce; meatballs; calzone; cheese, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;,18:00:00,2017-03-18 18:00:00,2017-03-18 18:00:00,Saturday,2017,8,138.08783529840707
1759,2017-03-19,223,Spring Break,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-19 8:00:00,2017-03-19 08:00:00,Sunday,2017,9,235.7235939798058
1760,2017-03-19,492,Spring Break,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2017-03-19 13:00:00,2017-03-19 13:00:00,Sunday,2017,9,390.2406446156756
1761,2017-03-19,902,Spring Break,Spring,Dinner, new roasted in butter; potatoes parsley beets;, new roasted in parsley butter; beets; potatoes, roasted of new butter; potatoes roast,18:00:00,2017-03-19 18:00:00,2017-03-19 18:00:00,Sunday,2017,9,549.6768534254074
1762,2017-03-20,845,Spring Break,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-20 8:00:00,2017-03-20 08:00:00,Monday,2017,9,774.8292180606414
1763,2017-03-20,617,Spring Break,Spring,Lunch, gyro; olives; cheese; feta tzatziki kalamata lettuce; iceberg pita bread;, gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita, gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita,13:00:00,2017-03-20 13:00:00,2017-03-20 13:00:00,Monday,2017,9,367.00813719628803
1764,2017-03-20,1380,Spring Break,Spring,Dinner, bbq chicken; pork corn spare smoky ribs; mountain, bbq pork chicken; spare corn and, bbq pork chicken; spare corn and,18:00:00,2017-03-20 18:00:00,2017-03-20 18:00:00,Monday,2017,9,939.2063274405866
1765,2017-03-21,868,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-21 8:00:00,2017-03-21 08:00:00,Tuesday,2017,9,840.432986958431
1766,2017-03-21,769,No Event,Spring,Lunch, arugula and salad sandwich; fontina; with artichoke grilled cavatappi hummus chicken pasta, and arugula hummus cavatappi with pasta grilled chicken fontina;, and arugula hummus cavatappi with pasta grilled chicken fontina;,13:00:00,2017-03-21 13:00:00,2017-03-21 13:00:00,Tuesday,2017,9,770.6170521091326
1767,2017-03-21,1223,No Event,Spring,Dinner, rice; chicken vegetable curry; spring duck and green roll; jasmine vegetables; scallion emerald, rice; emerald vegetables; scallion roll; and vegetable curry; jasmine duck spring green chicken, rice; green vegetable roll; duck sauce,18:00:00,2017-03-21 18:00:00,2017-03-21 18:00:00,Tuesday,2017,9,1198.507135743765
1768,2017-03-22,954,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-22 8:00:00,2017-03-22 08:00:00,Wednesday,2017,9,932.5885425139868
1769,2017-03-22,776,No Event,Spring,Lunch, torta; chicken mole cuban corn blue tortilla, torta; chicken mole cuban corn tortilla blue, torta; chicken mole cuban corn tortilla blue,13:00:00,2017-03-22 13:00:00,2017-03-22 13:00:00,Wednesday,2017,9,823.1637199008005
1770,2017-03-22,904,No Event,Spring,Dinner, lasagna zucchini red al and with eggplant, lasagna al zucchini and chicken forno; marsala;, lasagna al zucchini and chicken forno;,18:00:00,2017-03-22 18:00:00,2017-03-22 18:00:00,Wednesday,2017,9,1245.1027447239114
1771,2017-03-23,782,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-23 8:00:00,2017-03-23 08:00:00,Thursday,2017,9,779.8974984101422
1772,2017-03-23,948,No Event,Spring,Lunch, wrap; chicken and cape cod kettle, wrap; chicken and cod cape kettle, wrap; chicken and chips cod cape kettle,13:00:00,2017-03-23 13:00:00,2017-03-23 13:00:00,Thursday,2017,9,870.263547002829
1773,2017-03-23,1235,No Event,Spring,Dinner, steamed rice bison chili; turkey carrots;, steamed bison rice chili; turkey carrots;, steamed rice bison turkey chili; carrots;,18:00:00,2017-03-23 18:00:00,2017-03-23 18:00:00,Thursday,2017,9,1081.0224344743806
1774,2017-03-24,765,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-24 8:00:00,2017-03-24 08:00:00,Friday,2017,9,799.8136571961588
1775,2017-03-24,680,No Event,Spring,Lunch, fried green catfish sweet potato hoagie; tomato tortilla sandwich;, fried tomato sweet potato green sandwich; catfish hoagie; tortilla, fried tomato green sandwich; hoagie; catfish tortilla sweet potato,13:00:00,2017-03-24 13:00:00,2017-03-24 13:00:00,Friday,2017,9,735.9937829334079
1776,2017-03-24,855,No Event,Spring,Dinner, chimichurri sauce; steak; grilled flank verde valencia; potatoes; paella mediterranean rojo, sauce; chimichurri flank verde steak; rojo grilled, sauce; chimichurri flank verde steak; rojo grilled,18:00:00,2017-03-24 18:00:00,2017-03-24 18:00:00,Friday,2017,9,823.3075748038145
1777,2017-03-25,423,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-25 8:00:00,2017-03-25 08:00:00,Saturday,2017,9,477.31332155412576
1778,2017-03-25,839,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2017-03-25 13:00:00,2017-03-25 13:00:00,Saturday,2017,9,783.0314450534627
1779,2017-03-25,1008,No Event,Spring,Dinner, chicken artichoke & rancheros; fried uncured bacon; sausage; huevos wild scramble chili chili; home frittata; four eggs; free mushroom cage and verde; meatless pepper mushroom; pork waffles; green tofu scrambled with, artichoke & chicken free tofu huevos wild pork chili; frittata; green meatless with uncured pepper sausage; eggs; scramble mushroom; and waffles; bacon; fried verde; home mushroom rancheros; four scrambled cage chili, artichoke & chicken free tofu huevos wild pork chili; frittata; green meatless with uncured pepper sausage; eggs; scramble mushroom; and waffles; bacon; fried verde; home mushroom rancheros; four scrambled cage chili,18:00:00,2017-03-25 18:00:00,2017-03-25 18:00:00,Saturday,2017,9,934.3823883153335
1780,2017-03-26,314,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-26 8:00:00,2017-03-26 08:00:00,Sunday,2017,10,342.246757562653
1781,2017-03-26,851,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2017-03-26 13:00:00,2017-03-26 13:00:00,Sunday,2017,10,811.1582117520273
1782,2017-03-26,1061,No Event,Spring,Dinner, salmon; delmonico of seasonal vegetables; gratin, delmonico salmon; seasonal gratin of vegetables;, delmonico salmon; seasonal gratin of vegetables;,18:00:00,2017-03-26 18:00:00,2017-03-26 18:00:00,Sunday,2017,10,1059.2859962046957
1783,2017-03-27,831,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-27 8:00:00,2017-03-27 08:00:00,Monday,2017,10,881.3523816434888
1784,2017-03-27,838,No Event,Spring,Lunch, sausage patty; sausage); egg (no mccharlie tater chicken, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2017-03-27 13:00:00,2017-03-27 13:00:00,Monday,2017,10,857.4838085243141
1785,2017-03-27,1319,No Event,Spring,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2017-03-27 18:00:00,2017-03-27 18:00:00,Monday,2017,10,1299.1032605992393
1786,2017-03-28,837,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-28 8:00:00,2017-03-28 08:00:00,Tuesday,2017,10,828.8647583004058
1787,2017-03-28,668,No Event,Spring,Lunch, asian bbq bulgogi sandwich; rolls; sub, asian bbq bulgogi sandwich; sub rolls;, asian bbq bulgogi sandwich; sub rolls;,13:00:00,2017-03-28 13:00:00,2017-03-28 13:00:00,Tuesday,2017,10,727.7041249401113
1788,2017-03-28,1329,No Event,Spring,Dinner, general tso's sticky chicken; szechuan green, green chicken; szechuan general tso's sticky, rice; green vegetable roll; duck sauce,18:00:00,2017-03-28 18:00:00,2017-03-28 18:00:00,Tuesday,2017,10,1185.0033891594026
1789,2017-03-29,916,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-29 8:00:00,2017-03-29 08:00:00,Wednesday,2017,10,921.0203138559616
1790,2017-03-29,874,No Event,Spring,Lunch, wrap; chicken and cape cod kettle, wrap; chicken and cod cape kettle, wrap; chicken and chips cod cape kettle,13:00:00,2017-03-29 13:00:00,2017-03-29 13:00:00,Wednesday,2017,10,907.7456117588958
1791,2017-03-29,1287,No Event,Spring,Dinner, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,18:00:00,2017-03-29 18:00:00,2017-03-29 18:00:00,Wednesday,2017,10,1349.5034959203979
1792,2017-03-30,790,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-30 8:00:00,2017-03-30 08:00:00,Thursday,2017,10,768.32926975211706
1793,2017-03-30,810,No Event,Spring,Lunch, sauce; cheese peas marinara alfredo steamed bolognese, sauce; cheese alfredo peas marinara bolognese steamed, sauce; cheese marinara steamed alfredo peas bolognese,13:00:00,2017-03-30 13:00:00,2017-03-30 13:00:00,Thursday,2017,10,852.2001549678075
1794,2017-03-30,1113,No Event,Spring,Dinner, roasted chicken lemon with and thyme;, roasted with steamed broccoli mashed red, roasted steamed with broccoli rosemary red mashed,18:00:00,2017-03-30 18:00:00,2017-03-30 18:00:00,Thursday,2017,10,1131.5241462306071
1795,2017-03-31,782,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-03-31 8:00:00,2017-03-31 08:00:00,Friday,2017,10,788.2454285381339
1796,2017-03-31,682,No Event,Spring,Lunch, and citrus salad salmon salad; tofu, and citrus salmon salad; tofu salad, and citrus salmon salad; tofu salad,13:00:00,2017-03-31 13:00:00,2017-03-31 13:00:00,Friday,2017,10,670.1314752779218
1797,2017-03-31,748,No Event,Spring,Dinner, creole choux blackened chicken; jambalaya; corn maque catfish;, blackened catfish; creole chicken; jambalaya; maque corn choux, blackened catfish; creole chicken; jambalaya; maque corn choux,18:00:00,2017-03-31 18:00:00,2017-03-31 18:00:00,Friday,2017,10,766.9917192727798
1798,2017-04-01,388,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-01 8:00:00,2017-04-01 08:00:00,Saturday,2017,10,465.7450928961006
1799,2017-04-01,837,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2017-04-01 13:00:00,2017-04-01 13:00:00,Saturday,2017,10,773.4952304391657
1800,2017-04-01,894,No Event,Spring,Dinner, cheese quesadilla; chicken taco filling; refried beef vegetarian black beans; tostitos; olives; cream; & lettuce; sour iceberg guacamole;, cheese quesadilla; chicken taco filling; iceberg lettuce; tostitos; sour black cream; corn beef, cheese quesadilla; chicken taco filling; iceberg lettuce; tostitos; sour black cream; corn beef,18:00:00,2017-04-01 18:00:00,2017-04-01 18:00:00,Saturday,2017,10,898.5721700628036
1801,2017-04-02,288,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-02 8:00:00,2017-04-02 08:00:00,Sunday,2017,11,330.6785289046278
1802,2017-04-02,843,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2017-04-02 13:00:00,2017-04-02 13:00:00,Sunday,2017,11,801.6219971377305
1803,2017-04-02,958,No Event,Spring,Dinner, roasted lavender scalloped potato chicken; honey, roasted scalloped potato braised beef ale short ribs;, roasted scalloped potato braised beef ale short ribs;,18:00:00,2017-04-02 18:00:00,2017-04-02 18:00:00,Sunday,2017,11,963.0370743912829
1804,2017-04-03,903,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-03 8:00:00,2017-04-03 08:00:00,Monday,2017,11,869.7841529854636
1805,2017-04-03,761,No Event,Spring,Lunch, tortilla potato turkey sweet citrus aioli; arugula;, turkey arugula; aioli; citrus burger; potato sweet roll;, turkey arugula; aioli; citrus burger; potato sweet roll;,13:00:00,2017-04-03 13:00:00,2017-04-03 13:00:00,Monday,2017,11,813.4276521354991
1806,2017-04-03,1320,No Event,Spring,Dinner, potato cheese pierogi chicken & w/ apples, cheese potato w/ apples pierogi &, cheese & potato pierogi apples w/,18:00:00,2017-04-03 18:00:00,2017-04-03 18:00:00,Monday,2017,11,1299.300826485842
1807,2017-04-04,782,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-04 8:00:00,2017-04-04 08:00:00,Tuesday,2017,11,817.2965296423806
1808,2017-04-04,789,No Event,Spring,Lunch," shrimp quarter"" dip; po boy ""french"," shrimp dip; quarter"" boy ""french po"," shrimp dip; quarter"" boy ""french po",13:00:00,2017-04-04 13:00:00,2017-04-04 13:00:00,Tuesday,2017,11,775.1106310328253
1809,2017-04-04,1293,No Event,Spring,Dinner, rice; crab rangoons; jasmine duck stir beef broccoli fry; with, rice; rangoons; crab duck jasmine broccoli beef stir with fry;, rice; rangoons; crab duck jasmine broccoli beef stir with fry;,18:00:00,2017-04-04 18:00:00,2017-04-04 18:00:00,Tuesday,2017,11,1238.1621878572914
1810,2017-04-05,898,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-05 8:00:00,2017-04-05 08:00:00,Wednesday,2017,11,909.4520851979364
1811,2017-04-05,894,No Event,Spring,Lunch, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,13:00:00,2017-04-05 13:00:00,2017-04-05 13:00:00,Wednesday,2017,11,900.7073774263881
1812,2017-04-05,1226,No Event,Spring,Dinner, roasted southern tips mushrooms; red sirloin fried mashed with, roasted with steamed broccoli mashed red, roasted steamed with broccoli rosemary red mashed,18:00:00,2017-04-05 18:00:00,2017-04-05 18:00:00,Wednesday,2017,11,1233.9807576172814
1813,2017-04-06,751,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-06 8:00:00,2017-04-06 08:00:00,Thursday,2017,11,756.7610410940919
1814,2017-04-06,790,No Event,Spring,Lunch, cantina bar taco, cantina bar taco, cantina bar taco,13:00:00,2017-04-06 13:00:00,2017-04-06 13:00:00,Thursday,2017,11,803.1237097279757
1815,2017-04-06,1197,No Event,Spring,Dinner, with basmati indian of spiced lamb citrus mint; potatoes; roast leg and, with basmati indian spiced potatoes; mint; citrus and of leg roast lamb, with basmati indian spiced potatoes; mint; citrus and of leg roast lamb,18:00:00,2017-04-06 18:00:00,2017-04-06 18:00:00,Thursday,2017,11,1066.6163631539966
1816,2017-04-07,821,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-07 8:00:00,2017-04-07 08:00:00,Friday,2017,11,776.6771998801087
1817,2017-04-07,721,No Event,Spring,Lunch, tartar cole slaw; chop american new england, tartar slaw; cole new england fry; fish, tartar slaw; cole new england fry; fish,13:00:00,2017-04-07 13:00:00,2017-04-07 13:00:00,Friday,2017,11,705.8221647549184
1818,2017-04-07,728,No Event,Spring,Dinner, and roast sauce; chicken porcini in, and porcini sauce; in chicken roast, and sauce; in chicken roast porcini,18:00:00,2017-04-07 18:00:00,2017-04-07 18:00:00,Friday,2017,11,755.0170464895714
1819,2017-04-08,515,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-08 8:00:00,2017-04-08 08:00:00,Saturday,2017,11,454.1768642380754
1820,2017-04-08,686,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2017-04-08 13:00:00,2017-04-08 13:00:00,Saturday,2017,11,763.9590158248689
1821,2017-04-08,892,No Event,Spring,Dinner, chicken wings; cheese celery; blue bbq carrots; honey buffalo, chicken wings; cheese buffalo philly cheesesteak beef;, chicken wings; cheese buffalo philly cheesesteak beef;,18:00:00,2017-04-08 18:00:00,2017-04-08 18:00:00,Saturday,2017,11,921.3621553982497
1822,2017-04-09,359,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-09 8:00:00,2017-04-09 08:00:00,Sunday,2017,12,319.11030024660283
1823,2017-04-09,800,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2017-04-09 13:00:00,2017-04-09 13:00:00,Sunday,2017,12,792.0857825234336
1824,2017-04-09,668,No Event,Spring,Dinner, of gravy; mashed roast breast roasted, of mashed roast gravy; breast roasted, roasted of new butter; potatoes roast,18:00:00,2017-04-09 18:00:00,2017-04-09 18:00:00,Sunday,2017,12,953.1457867580873
1825,2017-04-10,871,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-10 8:00:00,2017-04-10 08:00:00,Monday,2017,12,858.2159243274382
1826,2017-04-10,751,No Event,Spring,Lunch, garlic herb steamed and chicken broccoli, chicken herb and broccoli steamed garlic, chicken herb and broccoli steamed garlic,13:00:00,2017-04-10 13:00:00,2017-04-10 13:00:00,Monday,2017,12,770.3349046406032
1827,2017-04-10,1254,No Event,Spring,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2017-04-10 18:00:00,2017-04-10 18:00:00,Monday,2017,12,1272.0957674305125
1828,2017-04-11,851,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-11 8:00:00,2017-04-11 08:00:00,Tuesday,2017,12,805.7283009843552
1829,2017-04-11,773,No Event,Spring,Lunch, grilled sandwich; basil portabella aioli mozz chicken w/fresh, grilled sandwich; mozz portabella w/fresh chicken aioli basil, grilled sandwich; mozz portabella w/fresh chicken aioli basil,13:00:00,2017-04-11 13:00:00,2017-04-11 13:00:00,Tuesday,2017,12,775.6973159393359
1830,2017-04-11,1040,No Event,Spring,Dinner, cous roasted shrimp vegetables; honey and chicken; harissa casablanca chraime; tfaya, cous roasted harissa chicken; and honey, cous roasted harissa chicken; and honey,18:00:00,2017-04-11 18:00:00,2017-04-11 18:00:00,Tuesday,2017,12,1163.3320654248123
1831,2017-04-12,935,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-12 8:00:00,2017-04-12 08:00:00,Wednesday,2017,12,897.883856539911
1832,2017-04-12,905,No Event,Spring,Lunch, sandwich; charlie's steak chicken seeded steakhouse, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2017-04-12 13:00:00,2017-04-12 13:00:00,Wednesday,2017,12,878.7504893436113
1833,2017-04-12,1249,No Event,Spring,Dinner, steamed short kalbi fried chicken; breast teriyaki ribs; beef of, steamed short breast of fried ribs; kalbi beef chicken; teriyaki, steamed short breast of fried ribs; kalbi beef chicken; teriyaki,18:00:00,2017-04-12 18:00:00,2017-04-12 18:00:00,Wednesday,2017,12,1188.4621622096913
1834,2017-04-13,801,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-13 8:00:00,2017-04-13 08:00:00,Thursday,2017,12,745.1928124360664
1835,2017-04-13,853,No Event,Spring,Lunch, southwestern cole sweet water potato roll; chicken;, pulled chicken; sweet potato pork; roll; water, pulled potato sweet chicken; water roll;,13:00:00,2017-04-13 13:00:00,2017-04-13 13:00:00,Thursday,2017,12,828.754258246117
1836,2017-04-13,1284,No Event,Spring,Dinner, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,18:00:00,2017-04-13 18:00:00,2017-04-13 18:00:00,Thursday,2017,12,1206.535644780633
1837,2017-04-14,825,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-14 8:00:00,2017-04-14 08:00:00,Friday,2017,12,765.1089712220833
1838,2017-04-14,813,No Event,Spring,Lunch, grilled and vermont tomato; cheddar cheese;, grilled and cheese; tomato; vermont cheddar, grilled and cheese; tomato; vermont cheddar,13:00:00,2017-04-14 13:00:00,2017-04-14 13:00:00,Friday,2017,12,719.1428265127006
1839,2017-04-14,802,No Event,Spring,Dinner, roasted relish; mediterranean olive steak; flat iron seared salmon; grilled potatoes rosemary, roasted rosemary flat steamed snap steak; iron sugar, roasted steamed with broccoli rosemary red mashed,18:00:00,2017-04-14 18:00:00,2017-04-14 18:00:00,Friday,2017,12,822.1559201225573
1840,2017-04-15,506,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2017-04-15 8:00:00,2017-04-15 08:00:00,Saturday,2017,12,442.6086355800504
1841,2017-04-15,655,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2017-04-15 13:00:00,2017-04-15 13:00:00,Saturday,2017,12,754.422801210572
1842,2017-04-15,834,No Event,Spring,Dinner, broccoli steamed spaghetti; marinara sauce; meatballs; calzone; cheese, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;,18:00:00,2017-04-15 18:00:00,2017-04-15 18:00:00,Saturday,2017,12,914.6273504650497
